"","CU25_1","CU25_2","CU25_4","CU25_5","CU25_6","CU25_7","CU25_8","CU25_10"
"Efnb2",8.79717410963216,8.71909940931383,8.55877453132845,8.41580714902915,8.355519333208,8.46021756907444,8.55155969745303,8.3286682462629
"Rrp15",8.61990148277001,8.61313568538394,8.66411005907016,8.63896669027312,9.17767697017437,8.99582933391023,9.19481419090265,8.89931271885948
"Rnd2",7.5460306930609,7.51878154485214,7.61133102137023,7.52576912474291,7.05535972326048,7.08388950752213,7.45763863427858,7.32763887841373
"Srr",9.972792912575,10.1336145394846,10.3219190767511,10.212148087793,9.09247694761547,9.40019714630868,9.12514355775546,9.14035691790589
"Sync",10.4147862836016,10.5147741566487,10.7307369520359,10.6469103690506,10.4771890898062,11.1804070823417,10.7573879594571,10.9156032897037
"Fndc5",12.3168339129737,11.5451909901612,12.1578801242851,11.6935068175659,10.1356494301446,10.7837476351303,10.712085574454,10.3785707279991
"Acp5",10.0138190193235,8.69336973082658,7.40157393655999,7.20147466632589,8.19019623594869,6.85325699632338,6.77566790710461,8.6509165571913
"Cnn1",6.85264214850125,6.61993193251511,6.73434899099698,6.68445853130154,6.69704486864226,6.27115267979593,6.34180451649344,6.70517940387028
"Fbxo9",10.2987154020189,10.3269324596872,10.4440353653246,10.4673358854335,10.6333232608898,11.0414478515803,11.0955898867143,10.3083942169426
"Vps50",9.76355009792859,9.92559018517911,10.082771939454,10.0960718637549,10.2591596137989,10.2829135752877,10.395349354673,10.4221560744473
"Hars1",10.1531223714461,10.2710175478909,10.0788029778527,9.95660954768389,10.3515161339254,10.6494691310772,10.4537692498161,10.4929542197153
"Zmat2",10.0857303751638,10.4358694910012,10.3485054831197,10.4920713068899,9.737557188729,10.0022876306297,9.98380314511022,9.87497943868138
"Ube2c",7.60487877564991,7.16124763662259,7.0098545770348,7.01393856730388,6.88903445916794,6.76472984965285,6.70431690620312,7.84842908662063
"Smg5",11.7541162280628,11.7982955944257,11.7161710511115,11.5675190857458,12.69208799127,12.4616107524014,12.5679320831435,12.3308237508891
"Cct3",11.586187299066,11.6582203431407,11.4005429297048,11.0916066233773,11.3711895099204,11.4190283468417,11.8050093397186,11.1326208644801
"Glmp",10.0042711763029,10.019710244564,9.7495161516949,9.55539574375979,9.88763857220152,9.88561576086571,9.79834779429537,9.70328779596286
"Mef2d",13.5137493381637,13.5473548353298,13.3130242228414,12.9615543050337,13.9018885367084,14.0171334249792,14.0141837654426,13.6571827594731
"Tmem79",7.25195871789805,7.44039886293511,7.0400100728815,7.23472313148389,8.13564805832292,8.05794064213923,8.28006615594107,7.79401497002662
"Snd1",11.4087532024473,11.3476207742025,10.9824354353097,10.5895101083479,12.4886582437415,12.119860114851,11.9843563667348,12.0949858692179
"Col18a1",10.1092906383754,9.83309100023477,9.4269139946672,9.67283369156588,7.82790712828942,7.90418851787262,7.902985683719,8.46698450589995
"Slc19a1",8.25329546282762,8.25436835589186,8.21237661819287,8.04586171684064,8.26793968897841,8.49218989826702,8.0818306778114,7.86821849321453
"Kpnb1",12.1300110671109,12.2879397860207,12.0766031181692,11.9473367608711,13.0282627694821,12.8750488146415,12.8997998875179,12.7351086263642
"Npepps",12.105763328273,11.9735711700054,11.9207517680658,11.5401548643825,11.2660134336357,11.7267410414751,11.60548522764,11.589490569735
"Tbx21",6.80216085444741,7.34464717326198,6.91187525736935,6.80656926096608,6.48318595430617,6.08903019021879,6.34180451649344,6.26111890898373
"Mrpl10",10.3045532744007,10.3105036890934,10.2307524621979,10.0173286146019,10.1050516640779,10.3239555771432,10.2170958939363,10.0416117260393
"Cyp51",8.60376385484166,8.81405330073865,8.33817504922034,8.43947542649014,8.36490092591034,7.83086141976762,7.92342437789538,8.09478698283812
"Tcf25",12.9747538342691,13.0274137158663,12.8800919794309,12.802919940128,13.2003619339772,12.9536086868739,13.2722926133249,13.0046230398427
"Tubb6",9.72184115139697,9.42794080407169,9.44976065800228,9.32000335146994,10.4844320741664,10.9211932191366,10.0208034296001,10.1884400226966
"Def8",11.3166429173032,11.3487680470591,11.0560786923139,11.037313238409,10.7758331976574,11.1681902351827,10.5975463020701,11.0075972826184
"Meox1",9.04665985557183,8.85093544343977,8.52711031514648,9.28867485653935,6.99295832440055,6.96817139745881,7.13947503546428,7.55553651309065
"Sost",7.33834187874938,6.08903019021879,6.26283517020529,6.74853939422495,6.08903019021879,6.08903019021879,6.08903019021879,6.57377574209306
"Pax9",6.59582928013891,6.61993193251511,6.51348865616069,6.42093115304451,6.08903019021879,6.40405884088155,6.08903019021879,6.08903019021879
"Irx2",6.31660876692879,6.08903019021879,6.26283517020529,6.08903019021879,6.88903445916794,6.74056735475661,6.26788278946765,6.08903019021879
"Col1a1",15.1558222783906,13.8926426870947,13.4808322398312,14.2307653537494,8.88252389480968,8.56253526392904,8.10542610650443,8.77090492762632
"Itga3",9.30010238403208,9.30437450256793,8.81153584306602,8.71440664930892,8.42877875611039,8.29297305547804,8.29529775894181,8.30568987326434
"Sgca",12.7891318426627,12.968030181202,12.6188841065475,12.2522295668505,13.3937074999767,13.5205176205358,13.2200291791619,13.1895588394555
"Dlx3",7.46775522271853,6.98215924267358,6.60795853001541,6.89335488128633,6.3387802392108,6.81046370612469,6.56043288492069,6.95401984690694
"Foxm1",7.06342499991028,6.67524044010438,6.81905483874404,6.89335488128633,6.44179185090854,6.08903019021879,6.34180451649344,6.97000785765819
"Itfg2",9.36538725526373,9.45828812435379,9.40581920496404,9.16744121513958,10.094253818277,10.2829135752877,10.1141212140605,9.71506524535609
"Nrip2",7.27182226427023,7.20085902997882,7.0972537979736,7.09384231957952,6.6447439704945,6.27115267979593,6.72904433470513,6.60288201101699
"Tulp3",9.33695676537016,9.21043583654735,8.9417413259824,9.04732743980198,9.51593154598951,9.8103938008043,9.55706816957673,9.29953972961507
"Gtf2h4",9.29221927114053,9.34677615640249,9.32940439359316,9.03725726934441,8.89206764627339,9.16625523178638,8.65573927290192,9.07072801913804
"Tubb5",11.5905634829275,11.2740402139345,11.0090225963082,11.0613571118667,11.5856827200177,11.6787686798337,11.3363071834585,11.6504110946622
"Ell2",9.30010238403208,9.59320243023225,10.0854118129275,10.2340586689643,10.1860838364734,10.0175534069308,9.7229771016574,10.4773016202988
"Jup",12.4826353551244,12.4241731842014,12.171868588026,11.757132039592,13.7265501102053,13.8502746972225,14.3101118140702,12.9543873469541
"Fkbp10",9.18763675480625,8.76563771169313,8.20728756512002,8.90482012107667,7.26815700994078,7.3144759176889,7.81023357980691,7.55553651309065
"Klhl10",6.59582928013891,6.52331808853504,6.60795853001541,6.32397778693793,6.26574025732778,6.34641984239714,6.26788278946765,6.26111890898373
"Nom1",9.99345310078118,9.72886822856989,9.997020304118,9.97105327505079,10.5261370947575,10.5824432650351,10.8748777244679,10.4424548935334
"Ergic1",11.2166947252407,11.2154923311202,10.8875757568108,10.8560186530715,9.7235753245839,10.1591232755394,9.45649090824562,10.1432213651593
"Tnk1",6.08903019021879,6.44406853649225,6.08903019021879,6.58552649308023,6.44179185090854,6.08903019021879,6.26788278946765,6.47292681528908
"Acap1",6.78444982333281,6.67524044010438,6.51348865616069,6.37662272064648,6.48318595430617,6.40405884088155,6.67848838158123,6.85023039598519
"Tcea3",13.3257095684993,13.5714948313289,13.1713871934971,13.0982205863854,12.6396432515482,13.1606697260938,12.2288068739143,12.7803605725253
"Csn3",6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,7.24408124339869,6.27115267979593,6.08903019021879,6.08903019021879
"Ifrd1",10.125885148635,9.66172330109443,10.9055654522328,10.5594934619386,11.9353360211557,11.9122584767366,12.4854621157306,11.4883702008019
"Stk38l",9.28031128430006,9.31628117161122,9.31361220082814,9.26739540810342,8.37421654448307,8.52782149520558,8.38316444891075,8.62924542321015
"Brpf1",9.77624987247606,9.75347091085252,9.69510311359122,9.38262471505461,10.0724106644403,10.0401508606775,10.0280899901078,9.90901948370934
"Akr1b1",12.6018836260141,12.9210122933621,12.4261754674253,12.1921238939074,11.4702483178254,12.029761304135,11.7317742181959,11.8524073058039
"Hoxc11",8.53721986356897,8.5731981973736,8.20728756512002,8.21411872391322,8.16321075859728,8.53658400448066,8.51354430727806,8.59607687334314
"Hoxc8",7.583172214178,7.62676181187408,7.95442067417454,8.07720983649338,7.70793977404716,7.53106425104005,7.46770561065317,7.51189806615339
"Hoxc6",8.8950818030519,8.81065094933104,8.76525372134888,8.68538106008656,8.36490092591034,8.36441082290005,8.00828873613233,8.56970639131347
"Gstt1",8.29894305671056,8.33428313955961,8.03862557698807,8.07203869242506,7.42210912886327,7.3144759176889,7.13947503546428,7.30617840627901
"Gstt3",7.8020040006762,7.78674689035013,7.38122935796109,7.50088231314249,7.52889467543003,7.22628308595665,7.20681038356162,7.29527189017349
"Ddt",9.09524722545461,8.84762295248489,8.93283618603431,8.69188465644784,10.1264060842587,9.7235387250588,9.59892360061522,8.89331821187903
"Tat",6.76623947228085,6.08903019021879,6.08903019021879,6.25525491524189,6.26574025732778,6.40405884088155,6.34180451649344,7.03093003012081
"Marveld3",6.31660876692879,6.08903019021879,6.08903019021879,6.25525491524189,6.55482759799453,6.08903019021879,6.39841719952678,6.33225654299827
"Ddx18",9.94185731137814,9.78107773550578,9.6349150852382,9.46885717455541,11.0807335961466,10.9073711946431,11.0527906064453,10.5715228644164
"Ubl3",12.0026872492697,12.0555734189549,12.5056380209849,12.2873873012058,12.7437685162282,12.9675682700257,12.9443928011387,12.9316453999775
"Gramd2b",8.91592875236915,8.8706453407844,8.91786609868015,8.81290013047059,9.00467360831513,8.70860978020444,8.50494875906486,8.43793147438706
"Eef1e1",8.87657970311397,8.71909940931383,8.79189095397847,8.88804413859998,8.66512857753042,8.80517149969474,8.5305724983855,8.83816569579251
"Akt1",11.5769939326415,11.3715237158373,11.3329528848392,11.1668364643048,13.587613993413,13.2450946788298,13.9752069630824,13.1922520055183
"Cldn15",7.59045442826897,7.4900519245219,7.33928941970987,7.36693909693279,7.78432670123834,7.92535539042227,7.68522271799249,7.66937216485444
"Il16",8.76003686458087,8.71545322958308,8.25730376283579,8.41182126635012,7.69204679164793,7.72005306585371,7.78777747703176,7.73700268564714
"Tcirg1",8.55079321137303,8.08398620459363,8.18153816480205,8.49312484184714,8.03722203061167,8.02608642069873,8.16815548747953,8.35572413928597
"Naglu",8.69176488210843,8.73358783246432,8.27194216125761,8.27307115812157,9.36823855161476,9.04193692943465,9.64529549123166,8.55055066588528
"Coasy",8.92880067393036,8.83094022848407,8.81478292431419,8.51547666847445,9.47468426243513,9.30070462338129,9.41013834467325,9.26773407009342
"Smo",9.2398745703925,8.9187256932799,8.70687284492433,8.91036727264197,8.00675484954543,7.65170187928382,7.73366959824708,7.97469340727251
"Tspan33",7.73352685584709,7.64379216501137,7.53397952629538,7.67882417651737,7.55628380169008,7.5504928503848,7.30544684291143,8.27757498139527
"Crnkl1",9.3521909130831,9.65986386482098,9.66532739486164,9.73120004870408,10.199993717805,10.3470638588044,10.4087862426661,9.9593113770398
"Rin2",9.44562786385695,9.30198105365382,9.23428414093467,9.92592891034386,9.737557188729,9.32809362754894,9.35989158662138,9.71841241462318
"Folh1",6.4823970119052,6.39669554693137,6.33467936495677,6.25525491524189,6.52054005440785,6.08903019021879,6.52573917589747,6.47292681528908
"Chordc1",9.98255255456488,10.2279150109002,10.6784882271896,10.6815558609296,10.4926652885071,10.7060103299745,10.7371339551879,10.5788735701233
"Rtcb",10.8852375115482,10.8493452041258,10.6215488459485,10.4737897939573,11.4975623917344,11.3819029262158,11.4286249137727,10.9321863567785
"Pwp1",9.9166173999012,9.9576570846912,9.78249824054354,9.58653350966773,10.9215689793443,10.9744113314689,11.0035305114876,10.7562611469623
"Fbxo7",9.03483792506615,8.98935700014823,8.85316307881318,8.47801433200484,9.36371886719222,9.12413102160006,9.08896445917627,9.24690155812124
"Capns1",12.7548172485919,12.9325289132234,12.4773830367552,12.2881705316319,12.7100352763018,12.773054580324,12.940360426144,12.5949126272131
"Lrp3",9.35786159680023,9.21808443163138,9.19534696344339,9.01945761927652,9.24328383326965,9.63898227618223,9.12514355775546,9.47267962800059
"Evx2",6.80216085444741,6.70093075188531,6.75660926263257,7.08103662986278,6.39472019832906,6.08903019021879,6.44605278073222,6.43259927232694
"Hoxd13",6.4823970119052,6.08903019021879,6.43601348849959,6.4950796550816,6.26574025732778,6.08903019021879,6.56043288492069,6.43259927232694
"Folr1",6.51369747841017,6.44406853649225,6.08903019021879,6.37662272064648,6.3387802392108,6.08903019021879,6.26788278946765,6.33225654299827
"Clpb",11.8858573816518,11.7513659069861,11.6250903102378,11.3431050683826,11.4598050672877,11.6162173143908,11.6223695183879,11.2441926178193
"Septin7",10.4625401574969,11.015404071828,11.362541597182,11.5854774560585,11.6818116654404,11.5736415587606,12.1491775784729,11.8113302749596
"Zdhhc4",9.76920841734117,9.98754228967802,9.83373215899084,9.56931912764028,10.1617349564206,10.2197197914174,10.0822874693108,10.0456050091251
"Rac1",12.7050692344734,12.9721280530568,12.6547395290573,12.4988232612686,12.8342288589018,13.1572426524078,13.0272929804154,12.8403511366972
"Nup214",10.4210669432356,10.1282635473586,10.0694990408694,9.58653350966773,10.8214511579291,10.8040796979981,10.710279597275,10.3994907855842
"Aif1l",8.1431825995854,8.33428313955961,7.88400530814022,8.0137157258338,7.32587404320732,8.00657985479167,7.24499264455192,6.97000785765819
"Cpa3",7.35656253939253,7.70949635844642,7.51603138109207,7.75503548457831,7.07025621654207,6.96817139745881,7.25738791236339,7.38941341829035
"Ltbp1",10.0350714467313,9.53142817629874,9.40156222194442,9.48732688127535,8.6576292949153,8.80517149969474,8.78799023102771,8.94346380891272
"Ugp2",13.9693897683023,14.0279839590872,14.2452732591513,13.9970695550038,15.8438403789587,15.7822731586412,16.1769616578671,15.6558879180213
"Trmt1",10.5616738069641,10.7598237544194,10.6124447390261,10.4580654076663,12.4467213371372,12.3244058580954,12.3702783233703,12.2911710145941
"Nacc1",11.1594464562851,11.0489789206649,10.8935973450253,10.6887027745586,9.88450419617284,10.3494747989022,10.3155461455853,10.0978106213979
"Nfix",14.5004073017851,14.6096628482866,14.3356373274191,14.0725705759998,13.7308970620114,14.3260939914004,13.9883785810806,14.0990498984122
"Slc1a5",10.0221214140847,10.5924816318984,9.61121159692621,9.69994814477369,10.6305290178123,9.11268064899726,9.26616933689859,10.4313260752657
"Uba1",13.0369775592991,13.1411355897904,12.6560669218038,12.2881705316319,12.9573172858444,13.1859483339072,13.0912113280311,12.8479622144578
"Vwf",11.3016731180324,11.0312174831886,10.4634150076943,10.2077254897501,9.64968011459342,9.4710312824535,10.2891391303427,10.0913881081883
"Siae",9.26427572189944,9.13965611987451,8.86572299904027,8.92413881137709,7.72361906074664,7.81564803586532,7.38434913466352,7.88123478564378
"Vsig2",6.70816414503723,6.67524044010438,7.06911231892528,6.74853939422495,7.56526488297493,7.01976993661693,7.45763863427858,7.27308951592175
"Esam",9.81914736990555,9.39019324367242,9.36921947270449,9.09903648699641,9.66988532345969,9.71041807385645,9.81868926113643,9.4179784089024
"Spa17",7.56846402396018,7.79420197446165,7.78806811182988,7.62757903717356,7.60048350090183,7.98008960575517,7.60851392246597,7.47568574106791
"Fam50a",9.51144428640255,9.52938998826263,9.60013673772881,9.3746988900447,10.2615726481984,10.2625835475397,10.3623478858994,10.0784559831494
"Emd",10.0652225486367,10.1282635473586,9.97582249438587,9.73274478432558,10.5754109418993,10.6775384813122,10.6531385870056,10.4773016202988
"Taco1",10.5592363879826,10.7389555123887,10.483535970797,10.4920713068899,9.11966284014947,9.31570998940074,9.25869500062111,9.1628179052743
"Grik3",6.51369747841017,6.64830417671197,6.63570574512542,6.58552649308023,6.81053743358966,6.49519621110951,6.48794092510865,6.47292681528908
"Gria3",6.4483076046247,7.2263603362921,7.0400100728815,7.29794888304745,6.61654825680032,6.34641984239714,6.52573917589747,6.63036392213922
"Sipa1l2",9.69383698619565,9.69659856200057,9.367036735421,9.26953788055248,9.14103774548652,8.68532597298941,9.06335759039957,9.07863795088746
"Ap4e1",8.54062601925411,8.75857991098164,9.23668227205713,9.16513717725475,9.38840006540603,9.12982128600295,9.11963805094788,9.47466556696902
"Blvra",8.62949284285681,8.71179731240094,8.47817297030997,8.51916613436962,7.79903042321574,8.07667510845645,7.83953611121487,8.09478698283812
"Pdzd4",7.62617558787367,7.53752305759378,7.27290358503826,7.51753640604556,6.87021726584251,6.78799972758763,6.67848838158123,7.12789456702824
"Srpk3",10.2226353456806,10.2867027213069,10.0192902139044,9.95792866182326,9.59499316595477,10.2929715225012,9.71756684097933,9.85840799050812
"Idh3g",13.3414854955149,13.2609270693491,13.1310705125804,12.8423788128847,12.9700608711325,13.1328479485182,13.2393817355337,12.6288869380362
